"","file_type","stain_type","donor","region","s3_uri","annotation_name"
"11849","RAW_IMAGE","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-primary/H21.33.021-A7-GFAP.svs",NA
"11850","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/H21.33.021-A7-GFAP_analysis.dzi",NA
"11851","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_Layer1_analysis.annotations","Layer1"
"11852","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_Layer2_analysis.annotations","Layer2"
"11853","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_Layer3_analysis.annotations","Layer3"
"11854","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_Layer4_analysis.annotations","Layer4"
"11855","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_Layer5-6_analysis.annotations","Layer5-6"
"11856","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-GFAP-analysis/subregion_annotations/H21.33.021-A7-GFAP_STG_analysis.annotations","STG"
"11857","RAW_IMAGE_DEEPZOOM","H&E-LFB","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-LFB-primary/H21.33.021-A7-LFB-primary.dzi",NA
"11858","RAW_IMAGE","H&E-LFB","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H21.33.021/H21.33.021-A7-LFB-primary/H21.33.021-A7-LFB.svs",NA
"11859","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","",NA
"11860","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H21.33.021","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","",NA
"11861","RAW_IMAGE_DEEPZOOM","AT8","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-AT/downsampled/H21.33.021-A9-AT-primary/H21.33.021-A9-AT-primary.dzi",NA
"11862","RAW_IMAGE","AT8","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-AT/H21.33.021-A9-AT.svs",NA
"11863","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-AT/downsampled/H21.33.021-A9-AT-analysis/H21.33.021-A9-AT-analysis.dzi",NA
"11864","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-AT/analysis_masks/H21.33.021-A9-AT_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"11865","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-AT/analysis_masks/H21.33.021-A9-AT_Primary-Visual_analysis.annotations","Primary-Visual"
"11866","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-I6/downsampled/H21.33.021-A9-I6-primary/H21.33.021-A9-I6-primary.dzi",NA
"11867","RAW_IMAGE","Abeta (6E10) and IBA1","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-I6/H21.33.021-A9-I6.svs",NA
"11868","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-I6/downsampled/H21.33.021-A9-I6-analysis/H21.33.021-A9-I6-analysis.dzi",NA
"11869","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-I6/analysis_masks/H21.33.021-A9-I6_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"11870","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-I6/analysis_masks/H21.33.021-A9-I6_Primary-Visual_analysis.annotations","Primary-Visual"
"11871","RAW_IMAGE_DEEPZOOM","GFAP","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-GFAP/downsampled/H21.33.021-A9-GFAP-primary/H21.33.021-A9-GFAP-primary.dzi",NA
"11872","RAW_IMAGE","GFAP","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-GFAP/H21.33.021-A9-GFAP.svs",NA
"11873","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-GFAP/downsampled/H21.33.021-A9-GFAP-analysis/H21.33.021-A9-GFAP-analysis.dzi",NA
"11874","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-GFAP/analysis_masks/H21.33.021-A9-GFAP_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"11875","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-GFAP/analysis_masks/H21.33.021-A9-GFAP_Primary-Visual_analysis.annotations","Primary-Visual"
"11876","RAW_IMAGE_DEEPZOOM","H&E-LFB","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-LFB/downsampled/H21.33.021-A9-LFB-primary/H21.33.021-A9-LFB-primary.dzi",NA
"11877","RAW_IMAGE","H&E-LFB","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-LFB/H21.33.021-A9-LFB.svs",NA
"11878","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","",NA
"11879","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","",NA
"11880","RAW_IMAGE_DEEPZOOM","NeuN","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-NEUN/downsampled/H21.33.021-A9-NEUN-primary/H21.33.021-A9-NEUN-primary.dzi",NA
"11881","RAW_IMAGE","NeuN","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-NEUN/H21.33.021-A9-NEUN.svs",NA
"11882","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-NEUN/downsampled/H21.33.021-A9-NEUN-analysis/H21.33.021-A9-NEUN-analysis.dzi",NA
"11883","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-NEUN/analysis_masks/H21.33.021-A9-NEUN_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"11884","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-NEUN/analysis_masks/H21.33.021-A9-NEUN_Primary-Visual_analysis.annotations","Primary-Visual"
"11885","RAW_IMAGE_DEEPZOOM","a-Synuclein","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-ASYN/downsampled/H21.33.021-A9-ASYN-primary/H21.33.021-A9-ASYN-primary.dzi",NA
"11886","RAW_IMAGE","a-Synuclein","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-ASYN/H21.33.021-A9-ASYN.svs",NA
"11887","HALO_ANALYSIS_IMAGE_DEEPZOOM","a-Synuclein","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-ASYN/downsampled/H21.33.021-A9-ASYN-analysis/H21.33.021-A9-ASYN-analysis.dzi",NA
"11888","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-ASYN/analysis_masks/H21.33.021-A9-ASYN_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"11889","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.021","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H21.33.021/H21.33.021-A9-ASYN/analysis_masks/H21.33.021-A9-ASYN_Primary-Visual_analysis.annotations","Primary-Visual"
"11890","RAW_IMAGE_DEEPZOOM","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/downsampled/H21.33.022-A01-AT-primary/H21.33.022-A01-AT-primary.dzi",NA
"11891","RAW_IMAGE","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/H21.33.022-A01-AT.svs",NA
"11892","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/downsampled/H21.33.022-A01-AT-analysis/H21.33.022-A01-AT-analysis.dzi",NA
"11893","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/analysis_masks/H21.33.022-A01-AT_Layer1_analysis.annotations","Layer1"
"11894","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/analysis_masks/H21.33.022-A01-AT_Layer2_analysis.annotations","Layer2"
"11895","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/analysis_masks/H21.33.022-A01-AT_Layer3_analysis.annotations","Layer3"
"11896","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/analysis_masks/H21.33.022-A01-AT_Layer4_analysis.annotations","Layer4"
"11897","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A01-AT/analysis_masks/H21.33.022-A01-AT_Layer5-6_analysis.annotations","Layer5-6"
"11898","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/downsampled/H21.33.022-A1-I6-primary/H21.33.022-A1-I6-primary.dzi",NA
"11899","RAW_IMAGE","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/H21.33.022-A1-I6.svs",NA
"11900","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/downsampled/H21.33.022-A1-I6-analysis/H21.33.022-A1-I6-analysis.dzi",NA
"11901","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/analysis_masks/H21.33.022-A1-I6_Layer1_analysis.annotations","Layer1"
"11902","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/analysis_masks/H21.33.022-A1-I6_Layer2_analysis.annotations","Layer2"
"11903","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/analysis_masks/H21.33.022-A1-I6_Layer3_analysis.annotations","Layer3"
"11904","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/analysis_masks/H21.33.022-A1-I6_Layer4_analysis.annotations","Layer4"
"11905","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-I6/analysis_masks/H21.33.022-A1-I6_Layer5-6_analysis.annotations","Layer5-6"
"11906","RAW_IMAGE_DEEPZOOM","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/downsampled/H21.33.022-A1-GFAP-primary/H21.33.022-A1-GFAP-primary.dzi",NA
"11907","RAW_IMAGE","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/H21.33.022-A1-GFAP.svs",NA
"11908","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/downsampled/H21.33.022-A1-GFAP-analysis/H21.33.022-A1-GFAP-analysis.dzi",NA
"11909","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/analysis_masks/H21.33.022-A1-GFAP_Layer1_analysis.annotations","Layer1"
"11910","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/analysis_masks/H21.33.022-A1-GFAP_Layer2_analysis.annotations","Layer2"
"11911","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/analysis_masks/H21.33.022-A1-GFAP_Layer3_analysis.annotations","Layer3"
"11912","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/analysis_masks/H21.33.022-A1-GFAP_Layer4_analysis.annotations","Layer4"
"11913","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-GFAP/analysis_masks/H21.33.022-A1-GFAP_Layer5-6_analysis.annotations","Layer5-6"
"11914","RAW_IMAGE_DEEPZOOM","H&E-LFB","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-LFB/downsampled/H21.33.022-A1-LFB-primary/H21.33.022-A1-LFB-primary.dzi",NA
"11915","RAW_IMAGE","H&E-LFB","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-LFB/H21.33.022-A1-LFB.svs",NA
"11916","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","",NA
"11917","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","",NA
"11918","RAW_IMAGE_DEEPZOOM","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/downsampled/H21.33.022-A1-NEUN-primary/H21.33.022-A1-NEUN-primary.dzi",NA
"11919","RAW_IMAGE","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/H21.33.022-A1-NEUN.svs",NA
"11920","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/downsampled/H21.33.022-A1-NEUN-analysis/H21.33.022-A1-NEUN-analysis.dzi",NA
"11921","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/analysis_masks/H21.33.022-A1-NEUN_Layer1_analysis.annotations","Layer1"
"11922","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/analysis_masks/H21.33.022-A1-NEUN_Layer2_analysis.annotations","Layer2"
"11923","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/analysis_masks/H21.33.022-A1-NEUN_Layer3_analysis.annotations","Layer3"
"11924","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/analysis_masks/H21.33.022-A1-NEUN_Layer4_analysis.annotations","Layer4"
"11925","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-NEUN/analysis_masks/H21.33.022-A1-NEUN_Layer5-6_analysis.annotations","Layer5-6"
"11926","RAW_IMAGE_DEEPZOOM","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/downsampled/H21.33.022-A1-ASYN-primary/H21.33.022-A1-ASYN-primary.dzi",NA
"11927","RAW_IMAGE","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/H21.33.022-A1-ASYN.svs",NA
"11928","HALO_ANALYSIS_IMAGE_DEEPZOOM","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/downsampled/H21.33.022-A1-ASYN-analysis/H21.33.022-A1-ASYN-analysis.dzi",NA
"11929","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/analysis_masks/H21.33.022-A1-ASYN_Layer1_analysis.annotations","Layer1"
"11930","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/analysis_masks/H21.33.022-A1-ASYN_Layer2_analysis.annotations","Layer2"
"11931","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/analysis_masks/H21.33.022-A1-ASYN_Layer3_analysis.annotations","Layer3"
"11932","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/analysis_masks/H21.33.022-A1-ASYN_Layer4_analysis.annotations","Layer4"
"11933","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H21.33.022","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H21.33.022/H21.33.022-A1-ASYN/analysis_masks/H21.33.022-A1-ASYN_Layer5-6_analysis.annotations","Layer5-6"
